Id,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
986,GasW,TA,N,SBrkr,1164,0,0,1164,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,8,2008,ConLD,Normal,125000
987,GasA,Gd,Y,SBrkr,1001,634,0,1635,0,0,1,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Normal,117000
988,GasA,Ex,Y,SBrkr,1940,0,0,1940,1,0,2,1,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,4,2010,New,Partial,395192
989,GasA,TA,Y,SBrkr,1118,912,0,2030,0,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,6,2007,WD,Normal,195000
990,GasA,Ex,Y,SBrkr,778,798,0,1576,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,8,2006,New,Partial,197000
991,GasA,Ex,Y,SBrkr,1407,985,0,2392,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,6,2006,WD,Normal,348000
992,GasA,Gd,Y,SBrkr,916,826,0,1742,0,0,1,1,4,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,11,2009,WD,Normal,168000
993,GasA,Gd,Y,SBrkr,1020,831,0,1851,0,0,2,1,3,1,Gd,7,Typ,1,Fa,0,NA,MnWw,NA,0,7,2007,WD,Normal,187000
994,GasA,Ex,Y,SBrkr,750,750,0,1500,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,8,2006,New,Partial,173900
995,GasA,Ex,Y,SBrkr,1718,0,0,1718,1,0,2,0,3,1,Ex,7,Typ,1,Gd,0,NA,NA,NA,0,7,2009,WD,Normal,337500
996,GasA,TA,Y,SBrkr,774,456,0,1230,1,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,8,2006,WD,Abnorml,121600
997,GasA,TA,Y,SBrkr,1050,0,0,1050,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,1,2006,COD,Normal,136500
998,GasA,TA,Y,SBrkr,1442,0,0,1442,0,0,2,0,2,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,2,2009,WD,Normal,185000
999,GasA,Fa,N,SBrkr,1077,0,0,1077,0,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,5,2006,WD,Normal,91000
1000,GasA,Ex,Y,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,2,2010,WD,Normal,206000
1001,GasW,Fa,N,FuseF,944,0,0,944,0,0,1,0,2,1,Fa,4,Min1,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,82000
1002,GasA,Ex,Y,FuseA,691,0,0,691,0,0,1,0,2,1,Ex,4,Typ,0,NA,0,NA,NA,NA,0,1,2007,WD,Abnorml,86000
1003,GasA,Ex,Y,SBrkr,1574,0,0,1574,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,232000
1004,GasA,Fa,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,136905
1005,GasA,Ex,Y,SBrkr,1504,0,0,1504,0,0,2,0,1,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,5,2009,WD,Normal,181000
1006,GasA,TA,Y,SBrkr,985,0,0,985,0,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,11,2008,WD,Normal,149900
1007,GasA,Gd,Y,SBrkr,1657,0,0,1657,0,1,2,0,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,3,2007,WD,Normal,163500
1008,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,8,2009,WD,Normal,88000
1009,GasA,Ex,Y,SBrkr,1710,0,0,1710,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,4,2009,WD,Normal,240000
1010,GasA,Ex,Y,SBrkr,1008,0,514,1522,0,0,2,0,4,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Normal,102000
1011,GasA,TA,Y,SBrkr,720,551,0,1271,0,0,2,0,4,1,TA,7,Typ,1,Gd,0,NA,NA,NA,0,8,2008,WD,Normal,135000
1012,GasA,TA,N,SBrkr,1664,0,0,1664,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,100000
1013,GasA,TA,Y,SBrkr,900,602,0,1502,0,0,1,1,3,1,Gd,7,Typ,2,TA,0,NA,NA,NA,0,8,2007,WD,Normal,165000
1014,GasW,TA,N,SBrkr,1022,0,0,1022,1,0,1,0,2,1,TA,4,Maj2,0,NA,0,NA,NA,NA,0,6,2009,WD,Normal,85000
1015,GasA,TA,Y,SBrkr,1082,0,0,1082,0,0,1,0,2,1,TA,5,Typ,1,Gd,0,NA,NA,NA,0,11,2007,WD,Normal,119200
1016,GasA,Ex,Y,SBrkr,810,855,0,1665,1,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,11,2009,WD,Normal,227000
1017,GasA,Ex,Y,SBrkr,1504,0,0,1504,1,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,6,2009,WD,Normal,203000
1018,GasA,Gd,Y,SBrkr,1360,0,0,1360,1,0,1,0,1,1,Gd,4,Typ,1,Ex,0,NA,NA,NA,0,8,2009,COD,Abnorml,187500
1019,GasA,Gd,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,5,2007,WD,Normal,160000
1020,GasA,Ex,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,4,2006,WD,Normal,213490
1021,GasA,Ex,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,176000
1022,GasA,Ex,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,7,2006,New,Partial,194000
1023,GasA,Gd,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,3,2007,WD,Normal,87000
1024,GasA,Ex,Y,SBrkr,1504,0,0,1504,0,0,2,0,2,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,5,2008,WD,Normal,191000
1025,GasA,TA,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,Gd,10,Typ,1,Gd,0,NA,NA,NA,0,5,2008,COD,Abnorml,287000
1026,GasA,TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,3,2007,WD,Normal,112500
1027,GasA,TA,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,TA,6,Typ,2,Gd,0,NA,NA,NA,0,4,2010,WD,Normal,167500
1028,GasA,Ex,Y,SBrkr,1646,0,0,1646,1,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,4,2008,New,Partial,293077
1029,GasA,TA,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,4,2007,WD,Normal,105000
1030,GasA,Gd,Y,SBrkr,672,546,0,1218,0,1,1,1,3,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,5,2006,WD,Normal,118000
1031,GasA,Gd,Y,SBrkr,948,980,0,1928,0,0,2,0,5,2,TA,10,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,160000
1032,GasA,Ex,Y,SBrkr,1687,998,397,3082,1,0,2,1,5,1,TA,12,Typ,2,TA,0,NA,NA,NA,0,8,2009,WD,Normal,197000
1033,GasA,Ex,Y,SBrkr,1352,1168,0,2520,1,0,2,1,5,1,Gd,10,Typ,1,TA,0,NA,NA,NA,0,11,2006,WD,Abnorml,310000
1034,GasA,Ex,Y,SBrkr,1654,0,0,1654,1,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,2,2006,WD,Normal,230000
1035,GasA,Ex,Y,SBrkr,954,0,0,954,0,0,1,0,2,1,Fa,5,Typ,1,Gd,0,NA,MnPrv,NA,0,6,2007,WD,Normal,119750
1036,GasA,Ex,N,SBrkr,845,0,0,845,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,1,2009,WD,Normal,84000
1037,GasA,Ex,Y,SBrkr,1620,0,0,1620,1,0,2,0,2,1,Ex,6,Typ,1,Ex,0,NA,NA,NA,0,9,2009,WD,Normal,315500
1038,GasA,Ex,Y,SBrkr,1055,1208,0,2263,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,9,2008,WD,Normal,287000
1039,GasA,TA,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,5,2009,WD,Normal,97000
1040,GasA,TA,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,80000
1041,GasA,Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,TA,8,Maj1,1,TA,0,NA,GdPrv,NA,0,1,2006,WD,Normal,155000
1042,GasA,Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,173000
1043,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,0,NA,NA,NA,0,8,2009,WD,Normal,196000
1044,GasA,Ex,Y,SBrkr,1532,797,0,2329,1,0,2,1,4,1,Gd,10,Typ,1,Ex,0,NA,NA,NA,0,5,2008,WD,Normal,262280
1045,GasA,TA,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,Gd,9,Typ,1,Gd,0,NA,MnPrv,NA,0,7,2009,WD,Normal,278000
1046,GasA,Ex,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,TA,8,Min2,1,Gd,0,NA,NA,NA,0,6,2009,WD,Normal,139600
1047,GasA,Ex,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,Ex,11,Typ,1,Gd,0,NA,NA,NA,0,7,2006,New,Partial,556581
1048,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,2,2008,WD,Normal,145000
1049,GasA,TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,TA,9,Min1,1,TA,0,NA,GdPrv,NA,0,11,2009,WD,Normal,115000
1050,GasA,Ex,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Abnorml,84900
1051,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,8,2007,New,Partial,176485
1052,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,10,2007,New,Partial,200141
1053,GasA,TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,TA,0,NA,GdPrv,NA,0,6,2007,WD,Normal,165000
1054,GasA,Ex,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,TA,7,Min2,1,Gd,0,NA,NA,NA,0,5,2010,WD,Normal,144500
1055,GasA,Ex,Y,SBrkr,1091,898,0,1989,1,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,11,2006,WD,Normal,255000
1056,GasA,TA,Y,SBrkr,1523,0,0,1523,0,1,2,0,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,NA,0,5,2008,COD,Abnorml,180000
1057,GasA,Ex,Y,SBrkr,1364,0,0,1364,1,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,6,2006,WD,Normal,185850
1058,GasA,Ex,Y,SBrkr,979,871,0,1850,0,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,1,2009,WD,Normal,248000
1059,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,Ex,10,Typ,1,Gd,0,NA,NA,NA,0,7,2009,WD,Normal,335000
1060,GasA,TA,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,TA,7,Typ,1,Gd,0,NA,NA,NA,0,3,2007,WD,Normal,220000
1061,GasA,Ex,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Normal,213500
1062,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,Shed,560,8,2008,ConLD,Normal,81000
1063,GasA,TA,N,SBrkr,1422,915,0,2337,0,0,2,0,5,2,TA,10,Min2,0,NA,0,NA,NA,NA,0,9,2007,WD,Normal,90000
1064,GasA,Gd,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,Gd,5,Typ,1,Gd,0,NA,MnPrv,NA,0,7,2006,WD,Normal,110500
1065,GasA,Ex,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,TA,6,Typ,1,Po,0,NA,MnPrv,NA,0,11,2009,WD,Normal,154000
1066,GasA,Ex,Y,SBrkr,1306,954,0,2260,1,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Normal,328000
1067,GasA,Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,5,2009,WD,Normal,178000
1068,GasA,TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,167900
1069,GasA,Gd,Y,SBrkr,1291,1230,0,2521,1,0,2,1,5,1,TA,10,Maj1,1,Gd,0,NA,GdPrv,NA,0,6,2006,WD,Normal,151400
1070,GasA,TA,Y,SBrkr,893,0,0,893,0,1,1,0,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,135000
1071,GasA,TA,Y,SBrkr,1048,0,0,1048,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,135000
1072,GasA,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,NA,0,NA,NA,NA,0,5,2009,WD,Normal,154000
1073,GasA,Fa,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,8,2006,WD,Normal,91500
1074,GasA,TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,7,2009,WD,Normal,159500
1075,GasA,Ex,Y,SBrkr,1240,0,0,1240,0,0,2,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,194000
1076,GasA,TA,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,TA,6,Typ,2,Gd,0,NA,NA,NA,0,7,2007,CWD,Normal,219500
1077,GasA,Gd,Y,SBrkr,1096,370,0,1466,0,1,2,0,3,1,Gd,7,Min1,1,TA,0,NA,NA,Shed,500,4,2006,WD,Normal,170000
1078,GasA,Ex,Y,SBrkr,1096,0,0,1096,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,3,2006,WD,Abnorml,138800
1079,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Gd,0,NA,NA,NA,0,5,2006,WD,Normal,155900
1080,GasA,Gd,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,4,2007,WD,Normal,126000
1081,GasA,Ex,Y,SBrkr,1258,0,0,1258,0,1,2,0,3,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,10,2008,COD,Abnorml,145000
1082,GasA,Fa,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,6,2010,WD,Normal,133000
1083,GasA,Ex,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,9,2007,WD,Normal,192000
1084,GasA,TA,Y,SBrkr,1251,0,0,1251,1,0,1,0,3,1,TA,6,Typ,2,Gd,0,NA,MnPrv,Shed,700,3,2006,WD,Normal,160000
1085,GasA,Gd,Y,SBrkr,691,807,0,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,7,2006,WD,Normal,187500
1086,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Normal,147000
1087,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,83500
1088,GasA,Ex,Y,SBrkr,1082,871,0,1953,0,0,2,1,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,5,2009,WD,Normal,252000
1089,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,NA,0,NA,NA,NA,0,4,2006,WD,Normal,137500
1090,GasA,Ex,Y,SBrkr,1247,0,0,1247,1,0,1,1,1,1,Gd,4,Typ,1,Gd,0,NA,NA,NA,0,4,2006,WD,Normal,197000
1091,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Normal,92900
1092,GasA,Ex,Y,SBrkr,624,628,0,1252,1,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,3,2008,WD,Normal,160000
1093,GasA,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,136500
1094,GasA,Gd,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,Gd,6,Typ,0,NA,0,NA,MnPrv,NA,0,10,2006,WD,Normal,146000
1095,GasA,Ex,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,129000
1096,GasA,Gd,Y,SBrkr,1314,0,0,1314,0,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,3,2007,WD,Normal,176432
1097,GasA,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,3,2007,WD,Normal,127000
1098,GasA,Ex,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,10,2007,WD,Normal,170000
1099,GasA,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,128000
1100,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,4,2009,COD,Abnorml,157000
1101,GasA,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,Fa,3,Typ,0,NA,0,NA,NA,NA,0,1,2009,WD,Normal,60000
1102,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,119500
1103,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,MnWw,NA,0,4,2007,WD,Family,135000
1104,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,Fa,0,NA,NA,NA,0,7,2006,WD,Normal,159500
1105,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2007,WD,Normal,106000
1106,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,0,NA,NA,NA,0,4,2010,WD,Normal,325000
1107,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,5,2007,WD,Normal,179900
1108,GasA,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,9,2006,New,Partial,274725
1109,GasA,Ex,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,11,2007,WD,Abnorml,181000
1110,GasA,Ex,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,3,2009,WD,Normal,280000
1111,GasA,Gd,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,TA,8,Typ,1,TA,0,NA,NA,NA,0,6,2008,WD,Normal,188000
1112,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,0,NA,NA,NA,0,9,2008,WD,Normal,205000
1113,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,129900
1114,GasA,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,134500
1115,GasA,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,Gd,4,Typ,0,NA,0,NA,MnPrv,NA,0,8,2006,WD,Normal,117000
1116,GasA,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Gd,0,NA,NA,NA,0,11,2007,New,Partial,318000
1117,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,3,2009,WD,Normal,184100
1118,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,5,2008,WD,Normal,130000
1119,GasA,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,TA,6,Min2,0,NA,0,NA,NA,NA,0,12,2008,WD,Normal,140000
1120,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,GdWo,NA,0,7,2006,WD,Normal,133700
1121,GasA,TA,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,TA,6,Typ,1,Gd,0,NA,MnPrv,NA,0,5,2007,WD,Normal,118400
1122,GasA,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2006,New,Partial,212900
1123,GasA,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,10,2009,COD,Abnorml,112000
1124,GasA,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Normal,118000
1125,GasA,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2007,WD,Normal,163900
1126,GasA,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,Fa,5,Typ,1,TA,0,NA,NA,NA,0,11,2009,WD,Normal,115000
1127,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,6,2009,WD,Normal,174000
1128,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,11,2007,WD,Family,259000
1129,GasA,Ex,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,7,2007,WD,Normal,215000
1130,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,8,2007,WD,Normal,140000
1131,GasA,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,Gd,7,Min2,2,TA,0,NA,MnPrv,NA,0,12,2009,WD,Normal,135000
1132,GasA,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,9,2007,Oth,Abnorml,93500
1133,GasW,TA,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,117500
1134,GasA,Ex,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,6,2009,WD,Normal,239500
1135,GasA,Gd,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,8,2007,WD,Normal,169000
1136,GasA,TA,N,SBrkr,986,0,0,986,0,0,1,0,2,1,TA,5,Typ,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,102000
1137,GasA,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2008,WD,Abnorml,119000
1138,GasA,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,94000
1139,GasA,TA,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,Gd,5,Typ,2,TA,0,NA,NA,NA,0,5,2009,WD,Normal,196000
1140,GasA,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,TA,6,Maj1,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,144000
1141,GasA,TA,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2008,COD,Abnorml,139000
1142,GasA,Ex,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Gd,9,Typ,1,TA,0,NA,NA,NA,0,10,2009,WD,Normal,197500
1143,GasA,Ex,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,Typ,1,TA,0,NA,NA,NA,0,4,2007,New,Partial,424870
1144,GasA,TA,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,80000
1145,Grav,Fa,N,FuseA,672,252,0,924,1,0,1,0,2,1,Fa,5,Typ,0,NA,0,NA,MnPrv,NA,0,7,2010,WD,Normal,80000
1146,GasA,Ex,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,TA,8,Typ,1,Gd,0,NA,NA,NA,0,8,2006,WD,Family,149000
1147,GasA,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,5,2006,WD,Normal,180000
1148,GasA,Ex,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,Fa,7,Typ,1,Gd,0,NA,NA,NA,0,7,2009,WD,Normal,174500
