Id,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThrSsnPorch,ScreenPorch
858,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,Attchd,1994,Fin,2,343,TA,TA,Y,0,36,0,0,0
859,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,Attchd,1976,RFn,2,479,TA,TA,Y,0,0,0,0,0
860,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,Attchd,1968,Unf,2,619,TA,TA,Y,0,65,0,0,222
861,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,Detchd,1925,Unf,1,216,TA,TA,Y,0,240,0,0,0
862,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,Attchd,1965,Unf,2,504,TA,TA,Y,0,0,0,0,0
863,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,Attchd,1986,Unf,2,480,TA,TA,Y,0,0,0,0,0
864,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,Attchd,1959,Unf,1,672,TA,TA,Y,0,0,0,0,0
865,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,Attchd,2008,Fin,2,529,TA,TA,Y,0,140,0,0,0
866,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,Detchd,1973,Unf,2,902,TA,TA,Y,0,0,0,0,0
867,Gable,CompShg,VinylSd,VinylSd,Stone,274,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,Attchd,2007,RFn,3,870,TA,TA,Y,192,80,0,0,0
868,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,Attchd,1961,RFn,2,544,TA,TA,Y,168,0,0,0,0
869,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Attchd,1979,Unf,2,672,TA,TA,P,120,144,0,0,0
870,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,300,1050,Attchd,1993,Fin,2,574,TA,TA,Y,156,90,0,0,0
871,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,Detchd,1962,Unf,1,308,TA,TA,Y,0,0,0,0,0
872,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,Attchd,1998,RFn,2,523,TA,TA,Y,0,77,0,0,0
873,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0,105,105,Attchd,1953,Unf,2,414,TA,TA,Y,196,0,150,0,0
874,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,Attchd,1949,Unf,1,288,TA,TA,Y,0,28,0,0,0
875,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,Detchd,1941,Unf,1,200,TA,TA,Y,26,0,0,0,0
876,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,BuiltIn,2007,Fin,2,550,TA,TA,Y,208,364,0,0,0
877,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,Attchd,1963,Unf,2,648,TA,TA,Y,0,0,0,0,0
878,Hip,CompShg,VinylSd,VinylSd,Stone,216,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,Attchd,2004,Fin,3,738,TA,TA,Y,184,0,0,0,0
879,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,Detchd,1987,Unf,2,576,TA,TA,Y,192,0,0,0,0
880,Gable,CompShg,VinylSd,VinylSd,BrkFace,90,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,Attchd,1978,Unf,1,336,TA,TA,Y,0,0,0,0,0
881,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,Attchd,2005,Fin,2,450,TA,TA,Y,0,49,0,0,0
882,Gable,CompShg,HdBoard,HdBoard,BrkFace,117,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,Attchd,1990,RFn,2,400,TA,TA,Y,168,36,0,0,0
883,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,BuiltIn,1993,RFn,2,389,TA,TA,Y,342,40,0,0,0
884,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,Detchd,1997,Unf,1,440,TA,Gd,Y,0,188,0,0,0
885,Gable,CompShg,HdBoard,HdBoard,BrkFace,60,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,Attchd,1967,RFn,1,288,TA,TA,Y,0,0,0,0,0
886,Gable,CompShg,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,Attchd,1999,Fin,2,506,TA,TA,Y,97,65,0,0,0
887,Gable,CompShg,MetalSd,MetalSd,BrkFace,122,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,Attchd,2005,Fin,2,588,TA,TA,Y,272,54,0,0,0
888,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,Attchd,1955,Unf,1,300,TA,TA,Y,121,0,0,0,265
889,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,Attchd,1970,Unf,2,621,TA,TA,Y,81,207,0,0,224
890,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,Attchd,1953,RFn,2,505,TA,TA,Y,0,0,0,162,0
891,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,Detchd,2003,Unf,2,576,TA,TA,Y,0,0,0,0,0
892,Hip,CompShg,HdBoard,HdBoard,BrkFace,92,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,Attchd,1978,RFn,2,440,TA,TA,Y,243,0,0,0,0
893,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,663,Unf,0,396,1059,Attchd,1963,RFn,1,264,TA,TA,Y,192,0,0,0,0
894,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,Attchd,1954,Unf,1,354,TA,TA,Y,511,116,0,0,0
895,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0
896,Hip,CompShg,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,Attchd,1963,RFn,2,483,TA,TA,Y,0,50,0,0,0
897,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,Detchd,1936,Unf,1,327,TA,TA,Y,0,28,0,0,0
898,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Detchd,1979,Unf,2,528,TA,TA,Y,154,0,0,0,0
899,Hip,CompShg,VinylSd,VinylSd,Stone,760,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,Attchd,2009,Fin,3,820,TA,TA,Y,0,67,0,0,0
900,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,Attchd,1961,Unf,1,288,TA,TA,Y,0,0,0,0,0
901,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,Detchd,1979,Unf,1,684,TA,TA,Y,0,0,0,0,0
902,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,Detchd,1968,Unf,1,756,TA,TA,Y,0,0,0,0,0
903,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,Attchd,2003,Fin,2,393,TA,TA,Y,0,75,0,0,0
904,Hip,CompShg,VinylSd,VinylSd,BrkFace,27,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,Attchd,2006,RFn,3,690,TA,TA,Y,144,60,0,0,0
905,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,Attchd,1967,Unf,1,288,TA,TA,Y,0,0,0,0,0
906,Gable,CompShg,HdBoard,HdBoard,Stone,110,TA,TA,CBlock,TA,TA,No,Rec,354,LwQ,290,412,1056,Attchd,1954,RFn,1,280,TA,TA,Y,0,0,164,0,0
907,Gable,CompShg,VinylSd,VinylSd,Stone,208,Gd,TA,PConc,Gd,TA,No,GLQ,63,Unf,0,1560,1623,Attchd,2006,RFn,3,865,TA,TA,Y,0,60,0,0,0
908,Gable,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,0,794,1017,Attchd,1936,Fin,1,180,Fa,TA,Y,0,0,0,0,322
909,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,Attchd,1983,Unf,2,484,TA,TA,Y,164,0,0,0,0
910,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,Attchd,2005,Fin,2,390,TA,TA,Y,36,24,0,0,0
911,Gable,CompShg,MetalSd,MetalSd,BrkFace,361,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,Detchd,1960,Unf,2,480,TA,TA,Y,0,0,0,0,0
912,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,Detchd,1978,Unf,1,252,TA,TA,Y,173,0,0,0,0
913,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,Detchd,1925,Unf,1,450,TA,TA,Y,0,0,112,0,120
914,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,2Types,1949,Unf,3,871,TA,TA,Y,0,0,0,0,0
915,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,Detchd,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0
916,Gable,CompShg,CemntBd,CmentBd,BrkFace,80,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,Attchd,1970,Unf,1,286,TA,TA,Y,0,0,0,0,0
917,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,50,Unf,0,430,480,Detchd,1958,Unf,1,308,TA,TA,Y,0,0,0,0,0
918,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,Attchd,1956,RFn,1,284,TA,TA,Y,0,0,0,0,0
919,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,Attchd,1991,RFn,3,833,TA,TA,Y,72,192,224,0,0
920,Hip,CompShg,MetalSd,MetalSd,None,0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,Attchd,1990,Unf,2,601,TA,TA,Y,0,51,0,0,190
921,Gable,CompShg,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0
922,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,NA,0,NA,0,0,NA,NA,N,0,70,0,0,0
923,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,Attchd,2005,Fin,2,397,TA,TA,Y,100,0,0,23,0
924,Gable,CompShg,Plywood,Plywood,None,0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,Attchd,1993,RFn,2,533,TA,TA,Y,0,69,0,0,0
925,Gable,CompShg,Plywood,Plywood,BrkFace,157,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,Attchd,1980,Unf,2,612,TA,TA,Y,384,131,0,0,0
926,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,Attchd,1977,RFn,2,540,TA,TA,Y,180,0,0,0,0
927,Hip,CompShg,VinylSd,VinylSd,BrkFace,340,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,BuiltIn,2003,Fin,3,656,TA,TA,Y,104,100,0,0,0
928,Gable,CompShg,MetalSd,MetalSd,BrkFace,342,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,Attchd,1968,RFn,2,486,TA,TA,Y,0,43,0,0,0
929,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,Attchd,2001,RFn,2,522,TA,TA,Y,202,151,0,0,0
930,Gable,CompShg,HdBoard,HdBoard,BrkFace,285,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,BuiltIn,1997,Fin,2,642,TA,TA,Y,0,0,0,0,0
931,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,Attchd,2007,Fin,3,610,TA,TA,Y,100,18,0,0,0
932,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,Detchd,1965,Unf,1,429,TA,TA,Y,0,0,0,0,0
933,Hip,CompShg,VinylSd,ImStucc,Stone,302,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,Attchd,2006,Fin,3,788,TA,TA,Y,0,191,0,0,0
934,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,Attchd,2004,RFn,2,570,TA,TA,Y,192,36,0,0,0
935,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,Attchd,1960,RFn,2,505,TA,TA,Y,0,0,0,0,0
936,Gable,CompShg,MetalSd,MetalSd,BrkFace,108,TA,Gd,PConc,Fa,TA,Mn,Unf,0,Unf,0,600,600,Detchd,1953,Unf,2,528,TA,TA,Y,0,0,32,0,0
937,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,Attchd,2003,RFn,2,555,TA,TA,Y,0,41,0,0,0
938,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,Attchd,2005,RFn,2,689,TA,TA,Y,0,48,0,0,0
939,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,Unf,0,927,1391,Attchd,2006,RFn,3,868,TA,TA,Y,0,90,0,0,0
940,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1032,1032,Attchd,1940,Unf,1,349,TA,TA,Y,56,0,318,0,0
941,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,Rec,936,LwQ,396,396,1728,Attchd,1976,Unf,2,574,TA,TA,Y,40,0,0,0,0
942,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,Gd,TA,PConc,Gd,TA,No,ALQ,772,Unf,0,220,992,BuiltIn,1999,RFn,2,390,TA,TA,Y,0,0,0,168,0
943,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,NA,0,NA,0,0,NA,NA,N,321,0,0,0,0
944,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1632,1632,Attchd,1967,Unf,2,576,TA,TA,P,0,0,0,0,0
945,Gable,CompShg,HdBoard,HdBoard,BrkFace,541,TA,TA,CBlock,TA,TA,No,GLQ,111,Rec,354,354,819,Basment,1958,RFn,2,525,TA,TA,Y,0,118,0,0,233
946,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,1088,Unf,0,0,1088,Detchd,1963,Unf,2,456,TA,TA,Y,48,0,244,0,0
947,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,294,102,1144,Attchd,1959,RFn,1,796,TA,TA,Y,86,0,0,0,0
948,Hip,CompShg,VinylSd,VinylSd,BrkFace,236,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,Attchd,2002,Fin,3,808,TA,TA,Y,0,252,0,0,0
949,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,TA,PConc,Gd,TA,NA,Unf,0,Unf,0,936,936,Attchd,2002,RFn,2,474,TA,TA,Y,144,96,0,0,0
950,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,0,179,1161,Attchd,1972,RFn,2,676,TA,TA,Y,0,0,0,0,0
951,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,398,BLQ,149,317,864,Detchd,1980,RFn,2,720,TA,TA,Y,194,0,0,0,0
952,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,641,Unf,0,187,828,Detchd,1979,Unf,1,300,TA,TA,Y,421,0,0,0,0
953,Gable,CompShg,WdShing,HdBoard,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660,Unf,0,108,768,Detchd,1974,Fin,1,396,TA,TA,Y,192,0,0,0,0
954,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,TA,TA,CBlock,TA,TA,Av,ALQ,562,LwQ,193,29,784,Attchd,1969,RFn,2,530,TA,TA,Y,305,189,0,0,0
955,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250,TA,TA,CBlock,Gd,Gd,Gd,GLQ,945,Unf,0,0,945,NA,0,NA,0,0,NA,NA,Y,0,0,0,0,0
956,Gable,CompShg,MetalSd,MetalSd,BrkFace,423,TA,TA,CBlock,Gd,TA,No,Rec,484,Unf,0,495,979,Attchd,1946,Unf,2,492,TA,TA,Y,0,0,0,0,0
957,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,285,Unf,0,276,561,Attchd,1980,Fin,2,462,TA,TA,Y,150,0,0,0,0
958,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,417,Unf,0,640,1057,Detchd,1977,Fin,2,576,TA,TA,Y,0,0,0,0,0
959,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,Attchd,2003,RFn,2,531,TA,TA,Y,0,39,0,0,0
960,Hip,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,604,Unf,0,92,696,Detchd,1999,Unf,2,484,TA,TA,Y,0,44,0,0,0
961,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696,Unf,0,162,858,NA,0,NA,0,0,NA,NA,Y,117,0,0,0,0
962,Gable,CompShg,HdBoard,HdBoard,BrkFace,424,TA,Gd,CBlock,Gd,Gd,No,ALQ,896,Unf,0,434,1330,Attchd,1977,Fin,2,619,TA,TA,Y,550,282,0,0,0
963,Gable,CompShg,Plywood,Brk Cmn,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,556,Unf,0,248,804,Detchd,1976,Unf,2,440,TA,TA,Y,48,0,0,0,0
964,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1800,1800,Attchd,2007,Fin,2,702,TA,TA,Y,288,136,0,0,0
965,Gable,CompShg,VinylSd,VinylSd,BrkFace,44,Gd,TA,PConc,Gd,TA,No,GLQ,624,Unf,0,193,817,BuiltIn,2002,Fin,2,510,TA,TA,Y,0,40,0,0,0
966,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,Attchd,2005,Fin,2,393,TA,TA,Y,0,72,0,0,0
967,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428,Unf,0,300,728,Detchd,1940,Unf,1,256,TA,TA,Y,0,70,0,0,0
968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151,TA,TA,CBlock,TA,TA,No,ALQ,902,Unf,0,196,1098,Attchd,1955,Unf,1,260,TA,TA,Y,0,0,0,0,0
969,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,600,600,NA,0,NA,0,0,NA,NA,Y,0,0,0,0,0
970,Hip,CompShg,HdBoard,HdBoard,BrkFace,105,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,Attchd,1958,RFn,1,264,TA,TA,Y,0,0,0,0,0
971,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,720,720,NA,0,NA,0,0,NA,NA,Y,0,0,0,0,0
972,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,TA,No,GLQ,567,Unf,0,197,764,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0
973,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,918,918,Attchd,1979,Unf,1,264,TA,TA,Y,28,0,0,0,0
974,Gable,CompShg,CemntBd,CmentBd,NA,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1428,1428,Attchd,2007,Fin,2,480,TA,TA,Y,0,120,0,0,0
975,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,728,728,Detchd,1997,Unf,2,532,TA,TA,Y,509,135,0,0,0
976,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,641,Unf,0,32,673,Detchd,2000,Unf,2,490,TA,TA,Y,153,50,0,0,0
977,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,440,440,NA,0,NA,0,0,NA,NA,Y,0,0,0,0,0
978,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,Gd,TA,No,GLQ,1106,Unf,0,135,1241,Attchd,2007,Fin,2,569,TA,TA,Y,0,116,0,0,0
979,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,552,Unf,0,342,894,Detchd,1999,Unf,2,400,TA,TA,Y,0,0,0,0,0
980,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Rec,651,Unf,0,470,1121,Detchd,1963,Unf,2,480,TA,TA,Y,0,80,0,0,0
981,Gable,CompShg,CemntBd,CmentBd,Stone,210,Ex,TA,CBlock,TA,TA,Av,ALQ,867,Unf,0,77,944,Attchd,1961,RFn,2,588,TA,TA,Y,144,76,0,0,0
982,Hip,CompShg,VinylSd,VinylSd,BrkFace,975,Gd,TA,PConc,Gd,TA,No,GLQ,854,Unf,0,371,1225,Attchd,1998,Fin,3,676,TA,TA,Y,250,0,0,0,0
983,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1266,1266,Attchd,2007,Fin,2,388,TA,TA,Y,100,16,0,0,0
984,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1128,1128,Attchd,2002,Unf,2,779,TA,TA,Y,0,0,0,0,0
985,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,Attchd,1977,Unf,2,539,TA,TA,Y,0,0,0,0,0
986,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1040,Unf,0,124,1164,Detchd,1950,Unf,1,240,TA,TA,Y,0,48,0,0,0
987,Hip,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,Fa,No,Unf,0,Unf,0,485,485,Attchd,1950,Unf,1,255,Fa,TA,Y,394,0,0,0,0
988,Hip,CompShg,VinylSd,VinylSd,Stone,450,Ex,TA,PConc,Ex,TA,Av,GLQ,1646,Unf,0,284,1930,Attchd,2010,Fin,3,606,TA,TA,Y,168,95,0,0,0
989,Gable,CompShg,Plywood,Plywood,BrkFace,298,TA,TA,CBlock,TA,TA,No,LwQ,156,Unf,0,692,848,Attchd,1976,Fin,2,551,TA,TA,Y,0,224,0,0,0
990,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,770,770,Attchd,2006,RFn,2,614,TA,TA,Y,0,50,0,0,0
991,Gable,CompShg,VinylSd,VinylSd,BrkFace,423,Gd,TA,PConc,Gd,TA,No,GLQ,1074,Unf,0,322,1396,Attchd,1997,Fin,3,870,TA,TA,Y,0,70,0,0,0
992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,No,BLQ,216,Unf,0,700,916,Attchd,1925,Unf,2,424,TA,TA,P,0,169,0,0,0
993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340,TA,TA,CBlock,TA,TA,Gd,BLQ,536,Rec,117,169,822,Attchd,1964,RFn,2,440,TA,TA,Y,239,42,0,0,0
